stratum,adm_state,state,trucktype,tabtrucks,bodytype,adm_modelyear,vius_gvw,miles_annl,miles_life,mpg,opclass,opclass_mtr,opclass_own,opclass_psl,opclass_pvt,opclass_rnt,transmssn,trip_primary,trip0_50,trip051_100,trip101_200,trip201_500,trip500more,adm_make,business
64,6,CA,4,155.627,-99,3,12,30000,83020,6,2,100,0,0,0,0,1,2,100,0,0,0,0,23,1
64,6,CA,4,155.627,12,1,3,11682,11682,12,1,0,0,0,100,0,1,2,100,0,0,0,0,9,6
64,6,CA,4,155.627,-99,2,12,146741,339352,6.4,1,0,0,0,100,0,2,3,10,60,20,10,0,8,9
64,6,CA,4,155.627,21,11,11,10880,277573,3.8,2,100,0,0,0,0,1,2,93,0,0,0,0,22,11
64,6,CA,4,155.627,16,9,6,24989,212869,-99,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,9,6
64,6,CA,4,155.627,-99,17,11,12000,196881,7,1,0,0,0,100,0,2,2,90,10,0,0,0,4,3
64,6,CA,4,155.627,28,11,12,50,12000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,14,7
64,6,CA,4,155.627,23,10,13,41720,242092,10,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,9,8
64,6,CA,4,155.627,23,3,7,8000,22400,10,2,100,0,0,0,0,1,2,70,30,0,0,0,9,1
64,6,CA,4,155.627,12,3,4,20000,23000,10,4,0,0,0,0,100,1,2,85,10,5,0,0,14,2
64,6,CA,4,155.627,23,12,9,50000,200000,6,1,0,0,0,100,0,2,2,50,50,0,0,0,6,6
64,6,CA,4,155.627,7,14,12,20000,260000,4.5,1,0,0,0,100,0,2,2,99,0,0,0,0,16,4
64,6,CA,4,155.627,21,7,5,21384,163693,-99,2,100,0,0,0,0,1,7,-99,-99,-99,-99,-99,4,11
64,6,CA,4,155.627,21,17,8,7113,226398,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,20,11
64,6,CA,4,155.627,-99,17,11,0,534427,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,28,2,6,25000,87000,10,1,0,0,0,100,0,1,3,0,100,0,0,0,9,7
64,6,CA,4,155.627,11,17,7,0,143088,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,7,17,12,2500,241708,6,1,0,0,0,100,0,2,2,100,0,0,0,0,16,7
64,6,CA,4,155.627,19,17,9,4000,171767,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,3
64,6,CA,4,155.627,21,7,11,14000,100000,1.8,1,0,0,0,100,0,1,2,90,0,0,0,0,16,11
64,6,CA,4,155.627,-99,3,12,22000,64000,-99,1,0,0,0,100,0,2,3,30,70,0,0,0,6,9
64,6,CA,4,155.627,23,16,3,1485,125000,10.1,1,0,0,0,100,0,2,2,100,0,0,0,0,24,14
64,6,CA,4,155.627,23,2,12,78696,222957,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,19,2
64,6,CA,4,155.627,27,6,4,5212,30283,12,1,0,0,0,100,0,1,2,85,10,5,0,0,15,12
64,6,CA,4,155.627,11,17,10,4000,69000,7,1,0,0,0,100,0,2,2,100,0,0,0,0,6,6
64,6,CA,4,155.627,23,3,3,9000,22000,6.5,1,0,0,0,100,0,1,2,100,0,0,0,0,9,6
64,6,CA,4,155.627,12,13,11,42073,216181,8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,8
64,6,CA,4,155.627,11,9,12,48500,296296,5.1,1,0,0,0,100,0,2,2,70,20,0,0,0,16,6
64,6,CA,4,155.627,12,17,9,4000,350000,2.9,1,0,0,0,100,0,-99,2,100,0,0,0,0,8,11
64,6,CA,4,155.627,25,16,4,15425,293045,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,15,8
64,6,CA,4,155.627,15,3,9,6026,19664,12,1,0,0,0,100,0,1,2,100,0,0,0,0,5,5
64,6,CA,4,155.627,12,2,3,4320,11079,12,1,0,0,0,100,0,1,2,70,20,10,0,0,9,6
64,6,CA,4,155.627,-99,5,11,35000,157000,8,1,0,0,0,100,0,2,3,0,100,0,0,0,21,7
64,6,CA,4,155.627,21,9,11,30000,200000,4.5,1,0,0,0,100,0,1,3,0,60,0,0,0,22,11
64,6,CA,4,155.627,14,5,12,56705,296378,5.4,2,100,0,0,0,0,2,7,-99,-99,-99,-99,-99,16,1
64,6,CA,4,155.627,-99,2,12,135333,225000,6.9,2,100,0,0,0,0,2,2,40,40,10,0,0,16,1
64,6,CA,4,155.627,23,8,5,25000,310000,7.1,2,100,0,0,0,0,1,2,80,20,0,0,0,9,1
64,6,CA,4,155.627,23,2,5,38208,108260,-99,4,0,0,0,0,100,1,3,25,25,25,25,0,9,2
64,6,CA,4,155.627,7,5,12,16000,80000,6,2,100,0,0,0,0,2,2,90,0,0,0,0,16,7
64,6,CA,4,155.627,19,17,12,5000,250000,5.2,1,0,0,0,100,0,-99,1,50,0,0,0,0,12,-99
64,6,CA,4,155.627,-99,12,12,24992,620942,6,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
64,6,CA,4,155.627,12,5,11,27324,159384,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
64,6,CA,4,155.627,23,9,3,9200,141271,15,1,0,0,0,100,0,1,2,100,0,0,0,0,14,7
64,6,CA,4,155.627,23,10,13,9300,167283,15,1,0,0,0,100,0,1,5,0,35,20,40,5,9,8
64,6,CA,4,155.627,23,11,7,3000,248000,5,1,0,0,0,100,0,2,5,0,0,0,100,0,24,8
64,6,CA,4,155.627,12,9,5,24989,212869,-99,1,0,0,0,100,0,1,2,95,5,0,0,0,9,9
64,6,CA,4,155.627,12,15,9,0,243845,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,15,-99
64,6,CA,4,155.627,27,3,3,21237,70343,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,9,14
64,6,CA,4,155.627,23,3,4,38500,150389,11.7,1,0,0,0,100,0,1,3,0,100,0,0,0,15,11
64,6,CA,4,155.627,21,14,9,15000,161102,8,1,0,0,0,100,0,1,2,100,0,0,0,0,22,11
64,6,CA,4,155.627,12,2,13,6250,65784,8,1,0,0,0,100,0,1,2,84,11,5,0,0,6,7
64,6,CA,4,155.627,-99,5,12,52011,304424,6.2,1,0,0,0,100,0,2,3,35,45,20,0,0,16,6
64,6,CA,4,155.627,23,15,7,17050,440000,10,1,0,0,0,100,0,2,2,90,10,0,0,0,9,8
64,6,CA,4,155.627,12,17,12,2000,120462,10,1,0,0,0,100,0,1,3,50,50,0,0,0,4,6
64,6,CA,4,155.627,12,17,6,100,194943,10,1,0,0,0,100,0,2,1,0,0,0,0,0,4,6
64,6,CA,4,155.627,21,3,11,30000,75000,3,1,0,0,0,100,0,1,2,100,0,0,0,0,16,11
64,6,CA,4,155.627,12,14,12,5970,238966,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,9,-99
64,6,CA,4,155.627,11,8,5,12000,90000,12,1,0,0,0,100,0,1,2,100,0,0,0,0,9,6
64,6,CA,4,155.627,11,17,10,0,322734,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,7,11,12,13342,175108,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,16,7
64,6,CA,4,155.627,11,10,10,13522,758555,-99,3,0,100,0,0,0,2,2,100,0,0,0,0,4,6
64,6,CA,4,155.627,19,10,8,30154,291845,12,1,0,0,0,100,0,2,2,70,25,5,0,0,4,11
64,6,CA,4,155.627,21,6,11,44370,228220,3.4,1,0,0,0,100,0,1,2,100,0,0,0,0,19,11
64,6,CA,4,155.627,12,8,8,15546,136460,6.8,1,0,0,0,100,0,2,2,100,0,0,0,0,4,7
64,6,CA,4,155.627,21,7,11,22758,159534,3.3,2,100,0,0,0,0,1,2,100,0,0,0,0,19,11
64,6,CA,4,155.627,12,17,8,200,306398,8,1,0,0,0,100,0,2,2,100,0,0,0,0,8,14
64,6,CA,4,155.627,21,17,8,12409,345716,4.5,3,0,100,0,0,0,1,2,100,0,0,0,0,20,11
64,6,CA,4,155.627,21,8,9,27000,162000,8,2,100,0,0,0,0,1,2,75,0,0,0,0,12,11
64,6,CA,4,155.627,12,9,10,3367,62163,6.1,1,0,0,0,100,0,1,2,100,0,0,0,0,8,5
64,6,CA,4,155.627,11,17,8,60000,1000000,4,2,100,0,0,0,0,2,3,25,50,0,0,0,8,6
64,6,CA,4,155.627,27,1,4,4807,7836,13.1,1,0,0,0,100,0,1,2,92,5,0,3,0,9,12
64,6,CA,4,155.627,19,1,12,20000,29571,6.2,1,0,0,0,100,0,2,2,75,25,0,0,0,11,8
64,6,CA,4,155.627,-99,5,10,30000,160000,9,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,5,3
64,6,CA,4,155.627,-99,3,12,35154,207584,2,1,0,0,0,100,0,2,2,50,50,0,0,0,8,6
64,6,CA,4,155.627,11,17,7,5700,38000,10.2,1,0,5,0,95,0,2,2,100,0,0,0,0,8,3
64,6,CA,4,155.627,-99,17,12,6000,1161893,6,2,100,0,0,0,0,2,2,50,50,0,0,0,4,1
64,6,CA,4,155.627,12,17,12,10000,600000,11,1,0,0,0,100,0,2,2,100,0,0,0,0,8,7
64,6,CA,4,155.627,12,8,10,23222,269129,-99,3,0,100,0,0,0,-99,7,-99,-99,-99,-99,-99,8,14
64,6,CA,4,155.627,16,13,5,26000,282790,17,1,0,0,0,100,0,-99,2,90,10,0,0,0,9,9
64,6,CA,4,155.627,15,11,11,15100,151006,4.8,1,0,0,0,100,0,2,2,60,20,0,0,0,4,6
64,6,CA,4,155.627,23,4,4,11000,45520,8.7,1,0,0,0,100,0,1,2,100,0,0,0,0,9,13
64,6,CA,4,155.627,-99,10,12,35000,772621,5,2,95,5,0,0,0,2,4,30,10,60,0,0,8,1
64,6,CA,4,155.627,7,4,12,17065,63251,3.6,1,0,0,0,100,0,-99,2,97,0,0,0,0,11,7
64,6,CA,4,155.627,17,1,4,2164,2164,12,1,0,0,0,100,0,1,2,100,0,0,0,0,9,6
64,6,CA,4,155.627,21,6,9,8520,36080,4,1,0,0,0,100,0,1,2,100,0,0,0,0,16,11
64,6,CA,4,155.627,-99,12,12,100000,750000,6.5,2,100,0,0,0,0,2,2,50,50,0,0,0,4,1
64,6,CA,4,155.627,19,13,10,60000,206726,10,2,100,0,0,0,0,2,2,85,15,0,0,0,4,9
64,6,CA,4,155.627,12,2,8,18275,34945,8,1,0,0,0,100,0,2,2,73,0,25,0,0,5,9
64,6,CA,4,155.627,23,11,7,4640,703012,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,-99,2,12,114756,334688,-99,4,0,0,0,0,100,2,2,25,25,25,25,0,8,2
64,6,CA,4,155.627,-99,17,7,0,534427,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,16,11,6,1500,186000,10.5,1,0,0,0,100,0,1,2,100,0,0,0,0,9,11
64,6,CA,4,155.627,11,17,12,40000,846000,5.8,3,0,100,0,0,0,2,2,50,50,0,0,0,16,6
64,6,CA,4,155.627,24,2,5,24384,71137,-99,4,0,0,0,0,100,1,3,25,25,25,25,0,9,2
64,6,CA,4,155.627,-99,9,11,92540,766246,6,2,100,0,0,0,0,2,6,0,0,0,0,100,4,1
64,6,CA,4,155.627,23,4,4,25000,125000,10,1,0,0,0,100,0,1,3,0,100,0,0,0,14,3
64,6,CA,4,155.627,7,14,12,26310,283860,5.5,1,0,0,0,100,0,2,2,78,0,0,0,0,12,9
64,6,CA,4,155.627,23,10,12,17170,93421,-99,4,0,0,0,0,100,-99,7,-99,-99,-99,-99,-99,6,2
64,6,CA,4,155.627,23,1,4,20000,29000,14,1,0,0,0,100,0,2,3,50,50,0,0,0,9,8
64,6,CA,4,155.627,-99,5,12,135460,437957,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,23,2,5,27324,77405,-99,4,0,0,0,0,100,1,5,25,25,25,25,0,9,2
64,6,CA,4,155.627,12,17,7,40000,607000,10,1,0,0,0,100,0,2,3,0,60,40,0,0,6,6
64,6,CA,4,155.627,-99,3,12,49200,220689,6.1,1,5,0,0,95,0,2,2,90,8,0,0,0,16,6
64,6,CA,4,155.627,-99,17,7,0,610212,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,11,4,12,67136,245860,6.2,1,0,0,0,99,1,2,2,96,3,1,0,0,16,4
64,6,CA,4,155.627,-99,4,11,17000,68000,-99,2,100,0,0,0,0,1,2,100,0,0,0,0,23,1
64,6,CA,4,155.627,12,4,11,13938,66396,7.2,1,0,0,0,100,0,2,2,67,30,0,0,0,5,9
64,6,CA,4,155.627,-99,16,12,45606,767863,4.5,2,100,0,0,0,0,2,7,-99,-99,-99,-99,-99,11,3
64,6,CA,4,155.627,24,4,4,20000,87500,9.2,1,0,0,0,100,0,1,3,0,100,0,0,0,9,13
64,6,CA,4,155.627,21,8,11,29823,234803,2.9,1,0,0,0,100,0,1,2,90,10,0,0,0,22,11
64,6,CA,4,155.627,20,3,6,40000,90000,8,2,100,0,0,0,0,1,3,0,95,0,0,0,15,1
64,6,CA,4,155.627,25,12,7,60000,290000,11,1,0,0,0,100,0,2,2,70,30,0,0,0,24,8
64,6,CA,4,155.627,7,6,9,20946,143184,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,16,7
64,6,CA,4,155.627,23,9,3,20000,133000,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,14,11
64,6,CA,4,155.627,-99,16,12,45000,648780,5.3,1,0,0,0,100,0,2,3,0,98,0,0,0,4,6
64,6,CA,4,155.627,11,17,12,60000,1800000,5,2,100,0,0,0,0,2,2,100,0,0,0,0,16,6
64,6,CA,4,155.627,23,6,4,14982,175000,-99,1,0,0,0,100,0,2,6,10,0,0,0,90,15,8
64,6,CA,4,155.627,5,17,6,29000,439813,7,2,100,0,0,0,0,1,3,40,60,0,0,0,4,11
64,6,CA,4,155.627,21,17,8,0,151552,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,16,4,4,300,40000,17.4,1,0,0,0,100,0,2,3,0,100,0,0,0,9,6
64,6,CA,4,155.627,27,1,4,15184,24390,10,4,0,0,0,0,100,1,2,25,25,25,20,5,9,2
64,6,CA,4,155.627,23,9,8,36000,222872,14,1,0,0,0,100,0,2,3,0,100,0,0,0,14,8
64,6,CA,4,155.627,-99,15,12,31000,1972739,12,1,0,0,0,100,0,2,2,100,0,0,0,0,11,8
64,6,CA,4,155.627,-99,1,12,103099,148617,6.5,1,0,0,0,100,0,2,3,10,60,20,10,0,8,9
64,6,CA,4,155.627,23,6,7,18000,130000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,14,3
64,6,CA,4,155.627,-99,13,9,59031,666548,-99,3,0,100,0,0,0,2,3,0,80,20,0,0,8,7
64,6,CA,4,155.627,-99,17,12,31370,774920,5,3,0,100,0,0,0,2,3,0,100,0,0,0,8,-99
64,6,CA,4,155.627,12,7,12,7000,43000,-99,3,0,100,0,0,0,1,7,-99,-99,-99,-99,-99,9,11
64,6,CA,4,155.627,-99,16,8,11584,275263,6.4,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
64,6,CA,4,155.627,12,9,2,22000,179932,20,1,0,0,0,100,0,1,2,100,0,0,0,0,6,7
64,6,CA,4,155.627,-99,12,12,28504,454878,7,1,0,0,0,100,0,2,3,0,100,0,0,0,5,-99
64,6,CA,4,155.627,23,3,5,21599,150000,11,1,0,0,0,100,0,1,2,100,0,0,0,0,9,9
64,6,CA,4,155.627,7,14,12,20000,260000,4.5,1,0,0,0,100,0,2,2,99,0,0,0,0,16,4
64,6,CA,4,155.627,21,4,8,22537,87836,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,19,11
64,6,CA,4,155.627,16,14,6,20000,238966,18,1,0,0,0,100,0,2,2,100,0,0,0,0,15,6
64,6,CA,4,155.627,23,1,4,24000,31000,12,4,0,0,0,0,100,1,2,60,40,0,0,0,14,2
64,6,CA,4,155.627,21,4,11,14000,100000,1.8,1,0,0,0,100,0,1,2,90,0,0,0,0,19,11
64,6,CA,4,155.627,-99,17,7,0,89000,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,19,-99
64,6,CA,4,155.627,12,16,9,10000,194000,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,4,8
64,6,CA,4,155.627,23,11,3,12500,156872,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,9,8
64,6,CA,4,155.627,23,13,6,5000,35103,10,1,0,0,0,100,0,2,2,100,0,0,0,0,14,7
64,6,CA,4,155.627,21,17,9,16320,176682,3.7,1,0,0,0,100,0,1,7,-99,-99,-99,-99,-99,4,11
64,6,CA,4,155.627,16,12,4,100000,205746,12,1,0,0,0,100,0,1,2,100,0,0,0,0,6,9
64,6,CA,4,155.627,20,5,4,30000,185000,8,2,90,0,0,10,0,1,2,80,15,5,0,0,9,1
64,6,CA,4,155.627,-99,9,12,50543,814383,5.9,2,100,0,0,0,0,2,4,0,10,85,5,0,8,1
64,6,CA,4,155.627,7,5,12,18293,109483,4.5,1,0,0,0,100,0,2,2,75,0,0,0,0,16,6
64,6,CA,4,155.627,-99,10,12,40000,604000,8,1,50,0,0,50,0,2,2,50,45,3,2,0,8,11
64,6,CA,4,155.627,7,5,10,25200,100800,3.7,1,0,0,0,100,0,2,2,50,0,0,0,0,16,4
64,6,CA,4,155.627,21,17,10,19500,330000,2.2,1,0,0,0,100,0,1,2,100,0,0,0,0,20,11
64,6,CA,4,155.627,-99,17,12,110898,685991,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,8,3
64,6,CA,4,155.627,-99,8,12,71754,695076,5.1,2,100,0,0,0,0,2,5,0,10,30,50,10,22,1
64,6,CA,4,155.627,23,7,4,17000,83000,10,3,0,100,0,0,0,1,2,100,0,0,0,0,6,8
64,6,CA,4,155.627,11,17,10,0,952942,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,8,-99
64,6,CA,4,155.627,7,5,12,18000,90000,6,2,100,0,0,0,0,2,2,90,0,0,0,0,16,7
64,6,CA,4,155.627,23,8,9,17190,288961,8.8,2,100,0,0,0,0,2,3,0,50,50,0,0,19,1
64,6,CA,4,155.627,11,17,10,5000,200201,0.8,1,0,0,0,100,0,2,2,100,0,0,0,0,8,11
64,6,CA,4,155.627,25,6,8,25464,163414,-99,4,0,0,0,0,100,2,4,25,25,25,25,0,4,2
64,6,CA,4,155.627,-99,13,12,67000,938492,6.6,1,0,0,0,100,0,2,3,40,40,20,0,0,8,8
64,6,CA,4,155.627,-99,13,12,60000,950000,5.5,3,0,100,0,0,0,2,2,75,25,0,0,0,8,1
64,6,CA,4,155.627,23,5,5,2000,13000,-99,1,0,0,0,100,0,3,3,25,50,25,0,0,9,8
64,6,CA,4,155.627,-99,9,12,44128,788105,6.5,2,100,0,0,0,0,2,3,0,95,0,5,0,8,1
64,6,CA,4,155.627,8,4,7,25000,110000,8,1,0,0,0,100,0,2,2,75,25,0,0,0,19,6
64,6,CA,4,155.627,12,3,12,14995,50532,-99,1,0,0,0,100,0,2,2,100,0,0,0,0,14,7
64,6,CA,4,155.627,23,4,3,28000,118000,13,1,0,0,0,100,0,1,3,0,100,0,0,0,9,8
64,6,CA,4,155.627,23,6,8,5237,143184,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,9,-99
64,6,CA,4,155.627,19,15,12,5000,1200000,5,1,10,0,0,90,0,2,3,0,100,0,0,0,16,9
64,6,CA,4,155.627,7,16,12,30000,375000,-99,1,0,0,0,100,0,2,2,78,0,0,0,0,16,6
64,6,CA,4,155.627,21,1,11,17058,20451,7,1,0,0,0,100,0,1,2,100,0,0,0,0,19,11
64,6,CA,4,155.627,21,4,10,25634,87836,-99,2,100,0,0,0,0,1,2,100,0,0,0,0,19,11
64,6,CA,4,155.627,21,17,11,0,342242,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,20,-99
64,6,CA,4,155.627,21,11,4,18560,210906,-99,2,100,0,0,0,0,-99,7,-99,-99,-99,-99,-99,6,11
64,6,CA,4,155.627,-99,15,9,400,829629,4.8,2,100,0,0,0,0,2,2,100,0,0,0,0,4,1
64,6,CA,4,155.627,19,2,12,140000,395541,6.2,1,0,0,0,100,0,2,2,90,5,5,0,0,11,9
64,6,CA,4,155.627,11,1,12,69618,142833,6.1,1,0,0,0,95,5,2,3,0,77,0,0,0,16,6
64,6,CA,4,155.627,7,16,12,0,293045,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,16,-99
64,6,CA,4,155.627,-99,13,11,50000,900000,6,2,100,0,0,0,0,2,2,100,0,0,0,0,8,1
64,6,CA,4,155.627,12,17,9,6985,281985,6,1,0,0,0,100,0,2,2,99,1,0,0,0,8,6
64,6,CA,4,155.627,21,12,11,16650,206000,4.1,1,0,0,0,100,0,1,2,100,0,0,0,0,22,11
64,6,CA,4,155.627,21,4,10,20288,67566,4,2,100,0,0,0,0,1,2,100,0,0,0,0,19,11
64,6,CA,4,155.627,15,7,6,18200,112193,9.7,1,0,0,0,100,0,1,2,100,0,0,0,0,9,14
64,6,CA,4,155.627,21,7,7,21440,139405,-99,1,0,0,0,100,0,1,2,100,0,0,0,0,4,11
64,6,CA,4,155.627,-99,4,12,24601,115334,5.5,1,0,0,0,100,0,2,2,75,25,0,0,0,16,6
64,6,CA,4,155.627,12,15,10,3715,99917,5.4,1,0,0,0,100,0,1,2,100,0,0,0,0,4,5
64,6,CA,4,155.627,11,17,8,3015,282332,-99,6,-99,-99,-99,-99,-99,2,8,-99,-99,-99,-99,-99,4,-99
64,6,CA,4,155.627,7,3,11,10000,30000,6,1,0,0,0,100,0,2,2,100,0,0,0,0,5,6
64,6,CA,4,155.627,7,14,12,10250,1214012,3.6,1,0,0,0,100,0,2,2,100,0,0,0,0,11,6
64,6,CA,4,155.627,23,6,2,20946,96537,15,1,0,0,0,100,0,1,2,80,20,0,0,0,6,7
64,6,CA,4,155.627,7,6,12,15000,134478,-99,2,100,0,0,0,0,2,2,100,0,0,0,0,12,7
64,6,CA,4,155.627,27,1,4,10000,10000,8,1,0,0,0,100,0,1,4,25,15,60,0,0,9,8
64,6,CA,4,155.627,-99,13,11,30000,1000000,6,3,0,100,0,0,0,2,3,0,100,0,0,0,11,1
64,6,CA,4,155.627,28,8,3,750,87000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,6,9
64,6,CA,4,155.627,15,11,3,5000,189347,12.9,1,0,0,0,100,0,1,2,70,25,5,0,0,9,9
64,6,CA,4,155.627,16,6,6,20000,68783,15,1,0,0,0,100,0,1,3,0,100,0,0,0,9,6
64,6,CA,4,155.627,11,2,12,20000,70000,-99,1,0,0,0,100,0,2,3,0,100,0,0,0,16,6
64,6,CA,4,155.627,21,17,11,0,342242,-99,6,-99,-99,-99,-99,-99,1,8,-99,-99,-99,-99,-99,20,-99
64,6,CA,4,155.627,11,2,10,12000,31000,9.2,4,0,0,0,0,100,2,3,50,50,0,0,0,8,2
64,6,CA,4,155.627,23,15,8,1500,243845,10,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,4,8
64,6,CA,4,155.627,12,14,7,70000,493246,10,1,0,0,0,100,0,2,3,0,50,50,0,0,14,6
64,6,CA,4,155.627,23,4,4,12000,38493,9,1,0,0,0,100,0,1,2,100,0,0,0,0,9,13
64,6,CA,4,155.627,7,4,12,19891,88115,4.7,1,0,0,0,100,0,-99,2,97,0,0,0,0,11,7
64,6,CA,4,155.627,24,9,5,4000,173000,18,1,0,0,0,100,0,1,2,100,0,0,0,0,14,3
64,6,CA,4,155.627,21,17,10,20000,212621,10.5,1,0,0,0,100,0,1,2,100,0,0,0,0,20,11
64,6,CA,4,155.627,-99,9,12,52000,700484,6.5,3,0,100,0,0,0,2,1,50,0,0,0,0,8,11
64,6,CA,4,155.627,23,3,4,23000,67762,12,4,0,0,0,0,100,1,5,20,25,25,30,0,9,2
64,6,CA,4,155.627,19,17,10,18970,931666,6,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,11,3
64,6,CA,4,155.627,21,14,10,17911,238966,-99,1,0,0,0,100,0,1,1,50,0,0,0,0,22,11
64,6,CA,4,155.627,-99,5,12,32339,133459,6,2,100,0,0,0,0,2,3,0,100,0,0,0,21,6
64,6,CA,4,155.627,-99,3,12,152136,443715,-99,4,0,0,0,0,100,2,5,25,25,25,25,0,8,2
64,6,CA,4,155.627,11,1,12,30000,45000,7.2,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,11,6
64,6,CA,4,155.627,12,2,13,24000,66000,-99,1,0,0,0,100,0,1,2,50,40,10,0,0,9,6
64,6,CA,4,155.627,-99,8,12,120000,940000,6.5,3,0,100,0,0,0,2,5,0,0,35,65,0,8,1
64,6,CA,4,155.627,23,4,5,18828,84703,-99,4,0,0,0,0,100,1,2,25,25,25,25,0,9,2
64,6,CA,4,155.627,23,9,13,34440,350917,12,1,0,0,0,100,0,1,3,0,100,0,0,0,14,7
64,6,CA,4,155.627,7,14,9,10000,380000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,12,6
64,6,CA,4,155.627,-99,14,12,23018,273408,4.3,1,0,0,0,100,0,2,3,20,80,0,0,0,4,3
64,6,CA,4,155.627,16,13,2,11000,205000,11,1,0,0,0,100,0,1,2,99,1,0,0,0,9,6
64,6,CA,4,155.627,-99,2,10,70967,137967,6,3,0,100,0,0,0,2,5,0,0,0,100,0,5,1
64,6,CA,4,155.627,21,4,10,60000,87836,5.7,3,0,100,0,0,0,2,2,100,0,0,0,0,11,11
64,6,CA,4,155.627,23,3,5,24492,91858,-99,4,0,0,0,0,100,1,3,25,25,25,25,0,9,2
64,6,CA,4,155.627,23,14,3,9000,280000,-99,1,0,0,0,100,0,1,2,50,0,0,0,0,9,8
64,6,CA,4,155.627,-99,16,12,23650,759137,7.1,3,0,100,0,0,0,2,2,67,20,13,0,0,8,1
64,6,CA,4,155.627,-99,13,11,15000,173046,-99,1,0,0,0,100,0,2,2,95,5,0,0,0,11,7
64,6,CA,4,155.627,23,12,6,10000,202398,15,1,0,0,0,100,0,2,2,100,0,0,0,0,14,9
64,6,CA,4,155.627,15,9,9,10000,90000,9.5,4,0,0,0,0,100,1,2,50,50,0,0,0,22,5
64,6,CA,4,155.627,11,1,12,43000,123678,11,2,50,0,0,50,0,2,3,0,100,0,0,0,16,-99
64,6,CA,4,155.627,11,10,4,900,100800,13,1,0,0,0,100,0,2,2,50,50,0,0,0,15,6
64,6,CA,4,155.627,23,5,5,6000,113019,10,1,0,0,0,100,0,1,3,25,50,25,0,0,9,14
64,6,CA,4,155.627,23,2,2,7000,25000,18,2,100,0,0,0,0,-99,2,90,10,0,0,0,9,1
64,6,CA,4,155.627,7,2,9,30015,65784,-99,1,0,0,0,100,0,-99,7,-99,-99,-99,-99,-99,16,-99
64,6,CA,4,155.627,23,17,8,6089,232000,7.4,1,0,0,0,100,0,2,2,100,0,0,0,0,4,8
64,6,CA,4,155.627,23,7,2,25000,50000,11,3,0,100,0,0,0,1,3,0,100,0,0,0,9,8
65,6,CA,5,150.3163,11,15,10,40000,300000,5,2,100,0,0,0,0,2,3,0,100,0,0,0,16,1
65,6,CA,5,150.3163,-99,17,12,100000,926972,5,1,0,0,0,100,0,2,7,-99,-99,-99,-99,-99,5,8
