stratum,psu,inctot,age,sex,race,hispanic,marstat,ownershg,yrsusa,school,educrec,labforce,classwk,vetstat
5,48,30005,63,1,1,0,1,1,0,1,8,2,22,1
5,48,14805,57,1,1,0,1,1,0,1,7,2,22,2
5,48,15005,61,1,1,0,1,2,0,1,9,2,22,2
5,48,26525,60,1,1,0,1,1,0,1,7,2,22,1
5,48,16015,61,1,1,0,1,1,0,1,4,2,22,2
5,48,21190,64,1,1,0,1,1,0,1,3,2,22,2
5,48,14005,59,1,1,0,1,1,0,1,5,2,22,2
5,48,30010,57,1,1,0,1,1,0,1,9,2,22,2
5,48,18225,57,1,1,0,1,1,0,1,3,2,22,1
5,48,17120,66,1,1,0,1,1,0,1,8,1,22,1
5,48,19025,67,1,1,0,1,1,0,1,7,1,22,1
5,48,10565,75,1,1,0,1,1,0,1,8,1,0,1
5,48,10035,71,1,1,0,1,1,0,1,8,1,0,2
5,48,6530,85,1,1,0,3,2,0,1,7,1,0,2
5,48,12395,80,1,1,0,4,1,0,1,7,1,22,1
5,48,11150,79,1,1,0,1,1,0,1,3,1,0,1
5,48,14000,66,1,1,0,1,1,0,1,8,1,22,1
5,48,7060,65,1,1,0,1,1,0,1,9,1,0,2
5,48,5805,75,1,1,0,1,2,0,1,7,1,0,2
5,48,15805,78,1,1,0,1,1,0,1,7,2,22,1
5,48,4480,84,1,1,0,1,2,0,1,9,1,0,1
5,48,0,23,2,1,0,1,2,0,1,8,1,0,1
5,48,255,22,2,1,0,1,2,0,1,5,2,22,1
5,48,5610,22,2,1,0,5,1,0,2,9,2,28,1
5,48,0,16,2,1,0,5,1,0,2,5,1,0,1
5,48,8590,22,2,1,0,5,2,0,1,9,2,22,1
5,48,2055,20,2,2,0,5,1,0,1,3,2,28,1
5,48,4325,19,2,1,0,1,2,0,1,7,2,22,1
5,48,1445,20,2,1,0,5,2,0,1,6,2,22,1
5,48,6010,22,2,1,0,1,1,0,1,7,2,22,1
5,48,1435,18,2,1,0,5,1,0,1,4,1,22,1
5,48,0,15,2,1,0,5,1,0,2,4,0,0,0
5,48,0,16,2,1,0,5,1,0,2,5,1,22,1
5,48,0,15,2,1,0,5,1,0,2,4,0,0,0
5,48,2885,23,2,1,0,1,2,0,1,7,1,22,1
5,48,2405,21,2,1,0,5,1,0,2,8,2,22,1
5,48,0,17,2,1,0,5,1,0,2,6,1,0,1
5,48,0,15,2,1,0,5,1,0,2,3,0,0,0
5,48,6005,23,2,1,0,1,2,0,1,8,2,22,1
5,48,11005,21,2,1,0,1,1,0,1,8,2,28,1
5,48,9005,22,2,1,0,1,1,0,1,7,2,22,1
5,48,6405,24,2,1,0,5,2,0,1,9,2,22,1
5,48,9005,22,2,1,0,5,2,0,1,9,2,22,1
5,48,4640,20,2,1,0,5,1,0,1,8,2,22,1
5,48,1060,18,2,1,0,5,0,0,2,7,1,22,1
5,48,7005,19,2,1,0,5,1,0,1,7,2,22,1
5,48,6120,19,2,1,0,5,1,0,2,7,2,22,1
5,48,425,16,2,2,0,5,1,0,2,5,1,28,1
5,48,3505,18,2,1,0,5,1,0,1,7,2,22,1
5,48,5805,21,2,1,0,1,2,0,1,7,2,22,1
5,48,6005,20,2,1,0,1,2,0,1,7,2,22,1
5,48,5005,22,2,1,0,1,2,0,1,7,2,22,1
5,48,0,21,2,1,0,1,2,0,1,7,1,22,1
5,48,0,15,2,1,0,5,2,0,2,3,0,0,0
5,48,5010,30,2,1,0,2,2,0,2,9,2,22,1
5,48,20005,31,2,1,0,5,2,0,1,9,2,22,1
5,48,1655,28,2,1,0,1,2,0,1,7,2,22,1
5,48,15005,33,2,1,0,3,2,0,1,7,2,25,1
5,48,13435,28,2,1,0,1,1,0,1,9,2,28,1
5,48,10005,28,2,1,0,1,1,0,1,5,2,22,1
5,48,2005,33,2,1,0,1,1,0,1,6,2,22,1
5,48,0,30,2,1,0,1,1,0,1,7,1,0,1
5,48,13430,27,2,1,0,1,1,0,1,8,1,22,1
5,48,405,33,2,1,0,1,1,0,1,9,2,22,1
5,48,2255,27,2,1,0,1,1,0,1,8,1,22,1
5,48,3005,28,2,1,0,1,1,0,1,8,2,22,1
5,48,3815,26,2,1,0,5,0,0,1,7,2,22,1
5,48,16005,30,2,1,0,5,2,0,1,9,2,28,1
5,48,18420,28,2,1,0,1,1,0,1,9,2,22,1
5,48,17720,30,2,1,0,5,1,0,1,9,2,28,1
5,48,11005,25,2,1,0,5,2,0,1,7,2,25,1
5,48,970,27,2,1,0,1,1,0,1,7,1,22,1
5,48,13445,28,2,1,0,3,1,0,1,9,2,22,1
5,48,5605,29,2,1,0,2,1,0,1,8,2,22,1
5,48,0,25,2,1,0,1,1,0,1,7,1,22,1
5,48,3550,25,2,1,0,1,2,0,1,9,2,22,1
5,48,11580,30,2,1,0,1,2,0,1,8,2,22,1
5,48,10105,31,2,1,0,3,1,0,1,7,2,22,1
5,48,0,33,2,1,0,1,2,0,1,7,1,22,1
5,48,16935,34,2,1,0,1,1,0,2,9,2,28,1
5,48,4485,31,2,1,0,1,1,0,1,7,2,22,1
5,48,13005,32,2,1,0,1,1,0,1,8,2,22,1
5,48,14170,28,2,1,0,3,2,0,1,9,2,22,1
5,48,14210,30,2,1,0,3,1,0,1,7,2,22,1
5,48,15005,27,2,1,0,1,1,0,1,8,2,22,1
5,48,5345,37,2,3,0,1,2,0,1,6,1,22,1
5,48,3315,37,2,1,0,3,1,0,1,7,2,22,1
5,48,21020,49,2,1,0,4,2,0,1,9,2,27,1
5,48,10005,45,2,1,0,5,1,0,1,7,2,22,1
5,48,11005,48,2,1,0,1,1,0,1,5,2,22,1
5,48,10040,44,2,1,0,1,1,0,1,7,2,22,1
5,48,1305,48,2,1,0,1,1,0,1,7,1,0,1
5,48,0,43,2,1,0,1,1,0,1,7,1,0,1
5,48,0,39,2,1,0,1,2,0,1,7,1,0,1
5,48,5005,45,2,1,0,1,2,0,1,8,2,28,1
5,48,12010,45,2,1,0,1,1,0,1,9,2,22,1
5,48,605,41,2,1,0,1,1,0,1,7,2,22,1
5,48,0,49,2,1,0,1,1,0,1,5,1,0,1
5,48,7610,37,2,1,0,1,1,0,1,7,2,22,2
5,48,2130,42,2,1,0,2,2,0,1,7,2,22,1
5,48,0,46,2,1,0,1,1,0,1,8,1,0,1
5,48,0,49,2,1,0,1,1,0,1,5,1,0,1
5,48,0,35,2,1,0,2,1,0,1,8,1,0,1
5,48,5210,36,2,1,0,1,1,0,1,8,2,22,1
5,48,0,41,2,1,0,1,1,0,1,7,1,0,1
5,48,0,39,2,1,0,1,1,0,1,7,1,0,1
5,48,0,44,2,1,0,1,1,0,1,5,1,0,1
5,48,8540,58,2,1,0,4,1,0,1,8,2,22,1
5,48,205,51,2,1,0,1,1,0,1,7,1,0,1
5,48,11910,59,2,1,0,1,2,0,1,7,2,22,1
5,48,0,53,2,1,0,1,1,0,1,7,1,0,1
5,48,3505,58,2,1,0,1,1,0,1,7,2,22,1
5,48,815,62,2,1,0,1,1,0,1,4,1,0,1
5,48,7180,62,2,1,0,1,1,0,1,7,2,22,1
5,48,1935,64,2,1,0,1,1,0,1,7,1,0,1
5,48,12780,55,2,1,0,3,2,0,1,8,2,27,1
5,48,9995,55,2,1,0,5,2,0,1,7,2,22,1
5,48,10005,52,2,1,0,1,1,0,1,7,2,22,1
5,48,3125,61,2,1,0,4,1,0,1,3,1,29,1
5,48,8005,55,2,1,0,1,1,0,1,7,2,25,1
5,48,10005,52,2,1,0,1,2,0,1,7,2,22,1
5,48,1405,54,2,1,0,1,1,0,1,8,2,22,1
5,48,12005,50,2,1,0,1,1,0,1,7,2,22,1
5,48,6065,62,2,1,0,1,1,0,1,7,2,28,1
5,48,7570,54,2,1,0,1,1,0,1,4,2,22,1
5,48,13440,64,2,1,0,1,2,0,1,9,1,0,1
5,48,14045,50,2,1,0,3,1,0,1,4,2,22,1
5,48,475,52,2,2,0,1,2,0,1,7,2,28,1
5,48,6525,50,2,1,0,2,1,0,1,7,2,27,1
5,48,10005,60,2,1,0,1,1,0,1,3,2,22,1
5,48,455,57,2,1,0,1,1,0,1,8,1,0,1
5,48,8005,60,2,1,0,5,1,0,1,7,2,13,1
5,48,9510,63,2,1,0,1,1,0,1,7,2,22,1
5,48,11910,59,2,1,0,1,1,0,1,8,2,22,1
5,48,0,73,2,1,0,4,1,0,1,4,1,0,1
5,48,7310,67,2,1,0,1,1,0,1,3,1,22,1
5,48,9725,69,2,1,0,4,1,0,1,7,2,28,1
5,48,2105,65,2,1,0,1,2,0,1,7,1,0,1
5,48,9110,68,2,1,0,1,1,0,1,9,2,22,1
5,48,0,71,2,1,0,1,1,0,1,7,1,0,1
5,48,3955,74,2,1,0,4,2,0,1,3,1,0,1
5,48,7810,77,2,1,0,5,1,0,1,9,1,28,1
5,48,3725,67,2,1,0,1,1,0,1,7,1,0,1
5,48,4285,80,2,1,0,4,1,0,1,3,1,0,1
5,48,25010,67,2,1,0,5,1,0,1,9,2,28,1
5,48,3845,68,2,1,0,1,1,0,1,8,1,0,1
5,48,10365,82,2,1,0,4,1,0,1,8,1,0,1
5,48,9160,78,2,1,0,4,1,0,1,7,1,0,1
5,48,4490,67,2,1,0,1,1,0,1,7,1,0,1
5,48,4030,67,2,1,0,4,2,0,1,7,1,28,1
5,48,5405,79,2,1,0,4,0,0,1,8,1,0,1
5,48,0,81,2,1,0,4,0,0,1,5,1,0,1
5,48,2135,76,2,1,0,1,2,0,1,3,1,0,1
5,48,3505,67,2,1,0,4,1,0,1,3,1,0,1
5,48,4110,75,2,1,0,4,2,0,1,3,1,0,1
5,48,1635,73,2,1,0,4,2,0,1,7,1,0,1
5,49,505,19,1,1,0,5,1,0,1,7,2,22,1
5,49,12115,19,1,1,0,5,1,0,1,7,2,13,1
5,49,12005,24,1,1,0,5,2,0,1,9,2,22,1
5,49,9800,20,1,1,0,5,1,0,1,7,2,22,1
5,49,125,23,1,1,0,5,2,0,2,9,1,22,1
5,49,11445,23,1,1,0,1,1,0,1,4,2,22,1
5,49,15890,24,1,1,0,1,1,0,1,8,2,22,1
5,49,315,21,1,1,0,5,0,0,1,7,1,0,1
5,49,13990,21,1,1,0,5,1,0,1,7,2,22,1
5,49,0,15,1,2,0,5,1,0,2,3,0,0,0
5,49,0,17,1,1,0,5,1,0,2,5,1,0,1
5,49,8140,21,1,1,0,1,2,0,1,7,2,22,1
5,49,8325,20,1,1,0,1,1,0,1,6,2,22,1
5,49,1505,18,1,1,0,5,2,0,1,5,2,22,1
5,49,9005,22,1,1,0,1,2,0,1,7,2,22,1
5,49,11005,24,1,1,0,1,2,0,1,6,2,22,1
5,49,13290,23,1,1,0,1,2,0,1,7,2,22,1
5,49,8905,21,1,1,0,5,2,0,1,3,1,22,1
5,49,2205,17,1,1,0,5,1,0,2,6,2,22,1
5,49,7805,18,1,1,0,5,2,0,1,7,2,22,1
5,49,1820,20,1,1,0,5,1,0,2,8,1,27,1
5,49,12005,27,1,1,0,1,1,0,2,8,2,22,2
5,49,6005,31,1,1,0,1,2,0,1,9,2,13,1
5,49,13810,32,1,1,0,1,1,0,1,7,2,22,2
5,49,23410,31,1,1,0,1,1,0,1,8,2,22,1
5,49,21005,29,1,1,0,3,2,0,1,7,2,22,1
5,49,10005,27,1,1,0,1,1,0,1,6,2,22,1
5,49,25,32,1,1,0,1,2,0,1,8,2,28,1
5,49,26510,30,1,1,0,1,1,0,1,9,2,22,2
5,49,34310,34,1,1,0,1,1,0,1,9,2,22,2
5,49,35005,30,1,1,0,1,1,0,1,7,2,22,2
5,49,16005,30,1,1,0,1,1,0,2,8,2,28,2
5,49,1605,30,1,1,0,5,2,0,2,8,2,22,1
5,49,2415,31,1,1,0,5,1,0,1,7,1,0,1
5,49,7005,30,1,1,0,1,2,0,1,7,2,22,2
5,49,15215,32,1,1,0,1,1,0,1,8,2,22,2
5,49,-1875,27,1,1,0,5,2,0,1,7,2,13,1
5,49,8525,25,1,1,0,1,2,0,1,7,2,22,1
5,49,18005,25,1,1,0,3,2,0,1,9,2,22,1
5,49,5805,32,1,1,0,1,2,0,2,9,2,22,1
5,49,20005,27,1,1,0,1,2,0,2,8,2,13,1
5,49,34520,30,1,1,0,1,2,0,1,8,2,22,1
5,49,22050,29,1,1,0,1,1,0,1,8,2,22,1
5,49,25005,34,1,1,0,1,1,0,1,8,2,22,2
5,49,25980,33,1,1,0,1,1,0,1,9,2,22,2
5,49,30510,25,1,1,0,5,1,0,1,9,2,22,1
5,49,11080,32,1,1,0,1,1,0,1,9,2,22,1
5,49,3005,25,1,1,0,3,1,0,1,3,2,22,1
5,49,0,33,1,1,0,5,2,0,1,3,1,0,1
5,49,13010,33,1,1,0,1,1,0,1,8,2,25,0
5,49,26860,28,1,1,0,1,1,0,1,9,2,22,1
5,49,9305,25,1,1,0,3,2,0,1,7,2,22,1
5,49,19290,40,1,1,0,5,1,0,1,9,2,22,2
5,49,24580,47,1,1,0,1,1,0,1,9,2,14,1
5,49,17760,47,1,1,0,1,1,0,1,4,2,22,2
5,49,4290,36,1,1,0,5,2,0,1,7,1,22,1
5,49,17005,48,1,1,0,1,1,0,1,7,2,22,2
5,49,12160,44,1,1,0,1,1,0,1,4,2,22,1
5,49,5580,45,1,1,0,1,2,0,1,3,2,22,2
5,49,35010,46,1,1,0,1,1,0,1,7,2,22,2
5,49,14005,43,1,1,0,1,1,0,1,8,2,22,2
5,49,13005,40,1,1,0,1,1,0,1,7,2,22,1
5,49,18005,47,1,1,0,1,1,0,1,9,2,14,2
5,49,9005,39,1,1,0,5,2,0,1,9,2,22,2
5,49,20505,47,1,1,0,1,1,0,1,7,2,14,2
5,49,17770,40,1,1,0,1,1,0,1,8,2,13,2
5,49,17005,46,1,1,0,1,1,0,1,7,2,22,2
5,49,18060,40,1,1,0,1,1,0,1,9,2,27,1
5,49,17910,44,1,1,0,1,1,0,1,9,2,28,1
5,49,5310,39,1,1,0,5,2,0,2,9,2,27,1
5,49,25005,35,1,1,0,1,2,0,1,7,2,22,1
5,49,46010,45,1,1,0,1,1,0,1,9,2,25,1
5,49,30510,43,1,1,0,1,1,0,1,8,2,22,1
5,49,31005,47,1,1,0,1,1,0,1,9,2,22,1
5,49,16405,41,1,1,0,5,1,0,1,7,2,22,2
5,49,20285,53,1,1,0,1,1,0,1,3,2,22,2
5,49,1650,54,1,1,0,1,1,0,1,4,1,22,2
5,49,18210,62,1,1,0,1,1,0,1,3,2,22,2
5,49,18660,63,1,1,0,1,1,0,1,8,2,22,1
5,49,29025,56,1,1,0,1,1,0,1,8,2,22,2
5,49,16790,59,1,1,0,1,2,0,1,6,2,22,2
5,49,13305,60,1,1,0,1,1,0,1,8,2,22,2
5,49,20005,62,1,1,0,1,1,0,1,4,2,22,2
5,49,6130,61,1,1,0,4,2,0,1,7,1,0,1
5,49,16180,55,1,1,0,1,1,0,1,7,2,22,1
5,49,17300,55,1,1,0,1,1,0,1,7,1,22,1
5,49,14190,60,1,1,0,1,1,0,1,8,1,22,2
5,49,24005,60,1,1,0,1,1,0,1,7,2,22,2
5,49,39655,64,1,1,0,1,1,0,1,7,2,28,2
5,49,20310,55,1,1,0,1,1,0,1,5,2,22,2
5,49,16010,63,1,1,0,4,1,0,1,8,2,22,2
5,49,7185,63,1,1,0,1,2,0,1,3,1,22,1
5,49,5180,74,1,1,0,1,2,0,1,4,1,0,1
5,49,10320,69,1,1,0,1,1,0,1,7,1,22,2
5,49,5895,67,1,1,0,1,1,0,1,5,1,0,2
5,49,37835,72,1,1,0,1,1,0,1,9,2,13,2
5,49,4885,67,1,1,0,1,2,0,1,3,1,0,2
5,49,17015,70,1,1,0,1,1,0,1,4,1,22,1
5,49,4210,70,1,1,0,1,2,0,1,3,1,0,2
5,49,9340,72,1,1,0,1,2,0,1,9,2,13,1
5,49,9605,81,1,1,0,1,0,0,1,7,1,0,2
5,49,4910,66,1,1,0,1,1,0,1,6,1,0,1
5,49,3605,72,1,1,0,4,0,0,1,7,1,0,1
5,49,0,76,1,1,0,1,1,0,1,4,1,0,1
5,49,0,77,1,1,0,1,2,0,1,7,1,0,2
5,49,9480,71,1,1,0,1,1,0,1,3,1,0,2
5,49,20890,69,1,1,0,4,2,0,1,6,2,22,1
5,49,13470,77,1,1,0,1,1,0,1,8,1,22,1
5,49,1245,23,2,1,0,1,2,0,1,7,1,22,1
5,49,2305,23,2,1,0,5,1,0,2,8,2,22,1
5,49,3465,19,2,1,0,5,0,0,2,8,2,22,1
5,49,2205,19,2,2,0,5,2,0,1,7,2,22,1
5,49,8405,23,2,1,0,5,1,0,1,7,2,22,1
5,49,10110,22,2,1,0,5,1,0,1,8,2,22,1
5,49,4390,20,2,1,0,5,1,0,2,8,1,22,1
5,49,155,19,2,1,0,5,1,0,1,7,2,22,1
5,49,3655,21,2,1,0,5,1,0,1,5,2,22,1
5,49,7005,21,2,1,0,1,1,0,1,7,2,22,1
5,49,805,22,2,1,0,5,0,0,2,9,1,22,1
5,49,6005,24,2,2,0,5,2,0,1,7,2,22,1
5,49,155,15,2,1,0,5,1,0,2,3,0,0,0
5,49,9005,19,2,2,0,5,2,0,1,7,2,27,1
5,49,8005,21,2,1,0,5,1,0,2,8,2,22,1
5,49,405,17,2,1,0,5,1,0,2,6,1,22,1
5,49,7285,19,2,1,0,1,1,0,1,5,2,22,1
5,49,3250,22,2,1,0,5,2,0,2,7,1,22,1
5,49,7350,23,2,1,0,5,2,0,1,7,2,22,1
5,49,5005,19,2,1,0,1,1,0,1,7,2,22,1
5,49,3105,20,2,1,0,5,2,0,2,8,1,22,1
5,49,9005,22,2,1,0,5,2,0,1,7,2,27,1
5,49,10005,21,2,2,0,5,1,0,1,8,2,22,1
5,49,13225,24,2,2,0,1,2,0,2,8,2,22,1
5,49,6010,19,2,1,0,5,1,0,2,8,1,22,1
5,49,605,16,2,1,0,5,1,0,2,5,1,28,1
5,49,1755,23,2,1,0,5,2,0,2,8,2,27,1
5,49,3505,23,2,1,0,5,2,0,2,9,2,27,1
5,49,0,24,2,1,0,1,2,0,1,5,1,0,1
5,49,20005,29,2,2,0,1,2,0,1,8,1,22,1
5,49,12570,25,2,1,0,5,1,0,1,9,2,22,1
5,49,10005,26,2,1,0,1,1,0,1,7,2,22,1
5,49,10005,25,2,1,0,1,2,0,1,8,2,22,1
5,49,1505,25,2,1,0,1,1,0,1,8,2,22,1
5,49,14005,33,2,1,0,1,1,0,1,5,2,22,1
5,49,0,29,2,1,0,1,1,0,1,7,1,22,1
5,49,1905,34,2,1,0,1,1,0,1,7,2,22,1
5,49,12030,29,2,1,0,1,1,0,1,7,2,22,1
5,49,14360,30,2,1,0,1,2,0,1,7,2,22,1
5,49,6305,34,2,1,0,1,1,0,2,7,2,22,1
5,49,5230,25,2,1,0,5,2,0,1,9,2,22,1
5,49,14510,31,2,1,0,3,2,0,1,8,2,22,1
5,49,9330,26,2,1,0,5,1,0,2,9,2,22,1
5,49,1335,31,2,1,0,1,1,0,1,8,1,22,1
5,49,0,29,2,1,0,1,1,0,1,7,1,0,1
5,49,1505,32,2,1,0,1,1,0,1,7,2,22,1
5,49,9870,32,2,1,0,2,2,0,1,7,2,25,1
5,49,505,32,2,1,0,1,2,0,1,7,2,22,1
5,49,0,25,2,1,0,1,1,0,1,7,1,28,1
5,49,14010,26,2,1,0,5,2,0,1,9,2,22,1
5,49,6505,31,2,1,0,1,1,0,1,9,2,28,1
5,49,735,31,2,1,0,1,2,0,1,7,2,28,1
5,49,0,30,2,1,0,1,1,0,1,7,1,0,1
5,49,18335,34,2,1,0,1,1,0,1,8,2,22,1
5,49,11740,28,2,1,0,5,1,0,2,8,2,22,1
5,49,1645,31,2,1,0,5,1,0,1,2,2,22,1
5,49,6040,28,2,1,0,1,1,0,1,9,2,22,1
5,49,14405,31,2,1,0,5,2,0,1,9,2,22,1
5,49,1115,31,2,1,0,1,1,0,2,7,1,22,1
5,49,4430,27,2,1,0,1,1,0,1,8,2,22,1
5,49,5005,35,2,1,0,2,1,0,1,8,2,22,1
5,49,0,36,2,1,0,1,1,0,1,9,1,0,1
5,49,15005,49,2,1,0,1,1,0,1,7,2,22,1
5,49,980,38,2,1,0,3,2,0,1,3,2,28,1
5,49,7505,43,2,1,0,1,1,0,1,9,2,27,1
5,49,2505,37,2,1,0,1,1,0,1,8,2,28,1
5,49,2445,37,2,1,0,2,2,0,1,8,2,0,1
5,49,15210,43,2,1,0,1,1,0,1,7,2,22,1
5,49,0,35,2,1,0,1,2,0,2,8,2,29,1
5,49,6805,45,2,1,0,1,2,0,1,7,2,22,1
5,49,0,44,2,1,0,1,1,0,1,4,1,0,1
5,49,14005,40,2,1,0,3,2,0,1,7,2,22,1
5,49,15505,40,2,1,0,1,2,0,2,8,2,22,1
5,49,5505,45,2,1,0,1,1,0,1,8,2,22,1
5,49,8020,38,2,1,0,1,1,0,1,5,2,22,1
5,49,6395,37,2,1,0,2,2,0,1,7,2,22,1
5,49,125,45,2,1,0,1,1,0,1,7,1,22,1
5,49,15510,35,2,1,0,3,1,0,1,7,2,28,1
5,49,205,42,2,1,0,1,1,0,1,3,2,13,1
5,49,4005,41,2,1,0,1,1,0,1,8,2,22,1
5,49,1575,44,2,1,0,1,2,0,1,7,2,25,1
5,49,6410,42,2,1,0,1,1,0,1,9,2,28,1
5,49,13620,38,2,1,0,1,1,0,1,7,2,22,1
5,49,20005,39,2,1,0,1,1,0,1,9,2,28,1
5,49,0,48,2,1,0,1,2,0,1,3,1,0,1
5,49,5310,45,2,1,0,1,1,0,1,8,2,22,1
5,49,4505,37,2,1,0,1,1,0,1,7,1,0,1
5,49,8660,39,2,1,0,5,2,0,1,5,2,25,1
5,49,0,40,2,1,0,1,1,0,1,6,1,22,1
5,49,4415,46,2,1,0,1,1,0,1,7,1,28,1
5,49,14005,45,2,1,0,1,1,0,1,7,2,22,1
5,49,8005,36,2,1,0,1,1,0,2,9,2,27,1
5,49,12845,49,2,1,0,3,1,0,1,4,2,22,1
5,49,16840,53,2,1,0,1,1,0,1,7,2,25,1
5,49,335,53,2,1,0,1,1,0,1,7,2,28,1
5,49,21005,57,2,1,0,1,1,0,1,9,2,22,1
5,49,13505,56,2,1,0,1,1,0,1,7,2,25,1
5,49,3210,59,2,1,0,1,1,0,1,7,2,28,1
5,49,14110,64,2,1,0,4,2,0,1,7,2,22,1
5,49,2505,54,2,1,0,1,1,0,1,7,2,22,1
5,49,2385,63,2,1,0,1,1,0,1,5,1,0,1
5,49,9885,54,2,1,0,1,1,0,1,7,1,0,1
5,49,6275,58,2,1,0,1,1,0,1,7,2,22,1
5,49,1830,64,2,1,0,1,1,0,1,8,1,0,1
5,49,6310,58,2,1,0,4,1,0,1,8,1,22,1
5,49,0,53,2,1,0,1,1,0,1,7,2,22,1
5,49,9375,62,2,1,0,1,1,0,1,6,2,22,1
5,49,10005,52,2,1,0,4,2,0,1,5,2,22,1
5,49,17725,53,2,1,0,5,2,0,1,7,2,22,1
5,49,0,57,2,1,0,1,1,0,1,5,1,0,1
5,49,10005,62,2,1,0,1,1,0,1,8,2,27,1
5,49,5005,58,2,1,0,1,1,0,1,7,2,22,1
5,49,0,58,2,1,0,1,1,0,1,8,1,0,1
5,49,10810,58,2,1,0,4,2,0,1,7,2,28,1
5,49,14005,51,2,1,0,3,2,0,1,8,2,27,1
5,49,5005,54,2,1,0,1,1,0,1,7,2,22,1
5,49,5505,63,2,1,0,1,1,0,1,8,1,22,1
5,49,0,57,2,1,0,1,1,0,1,8,1,0,1
5,49,0,57,2,1,0,1,1,0,1,7,1,0,2
5,49,8005,60,2,1,0,5,2,0,1,3,2,22,1
5,49,13430,50,2,1,0,4,1,0,1,7,2,28,1
5,49,16005,56,2,1,0,1,1,0,1,9,2,28,1
5,49,1585,55,2,1,0,1,1,0,1,8,1,0,1
5,49,0,58,2,1,0,1,1,0,1,7,1,0,1
5,49,0,80,2,1,0,1,2,0,1,3,1,0,1
5,49,995,90,2,1,0,4,0,0,1,7,1,0,1
5,49,2850,78,2,1,0,4,1,0,1,7,1,0,1
5,49,2065,71,2,1,0,1,2,0,1,7,1,0,1
5,49,1805,68,2,1,0,1,1,0,1,7,1,0,1
5,49,2435,67,2,1,0,1,1,0,1,3,1,0,1
5,49,10520,66,2,1,0,1,1,0,1,7,2,22,1
5,49,0,69,2,1,0,4,0,0,1,9,1,0,1
5,49,0,73,2,1,0,1,1,0,1,7,1,0,1
5,49,2405,87,2,1,0,1,1,0,1,3,1,0,1
5,49,1605,80,2,1,0,1,1,0,1,7,1,0,1
5,49,4310,80,2,1,0,4,2,0,1,3,1,0,1
5,49,1215,67,2,1,0,1,1,0,1,8,1,0,1
5,49,0,90,2,1,0,1,1,0,1,7,1,0,1
5,49,4970,67,2,1,0,1,1,0,1,7,1,22,1
5,49,1505,80,2,1,0,4,2,0,1,7,1,13,1
5,49,3090,65,2,1,0,1,1,0,1,9,1,0,1
5,49,0,77,2,1,0,1,1,0,1,3,1,0,1
5,49,16315,71,2,1,0,1,1,0,1,9,1,0,1
5,49,9365,71,2,1,0,1,1,0,1,3,1,22,1
5,49,1740,65,2,1,0,1,1,0,1,8,1,0,2
5,49,5510,85,2,1,0,4,0,0,1,7,1,0,1
5,49,3655,67,2,1,1,1,1,0,1,3,1,0,1
5,50,7700,24,1,1,0,5,1,0,2,8,2,22,2
5,50,15715,24,1,1,0,5,1,0,1,9,2,22,1
5,50,6505,20,1,1,0,5,1,0,1,5,2,22,1
5,50,1885,17,1,1,0,5,2,0,2,5,2,22,1
5,50,785,15,1,1,0,5,2,0,2,4,0,0,0
5,50,1010,23,1,1,0,5,2,0,2,9,2,27,1
5,50,2005,23,1,1,0,5,1,0,1,8,2,22,1
5,50,23530,22,1,1,0,1,2,0,1,7,2,22,2
5,50,1380,17,1,1,0,5,1,0,2,5,2,22,1
5,50,14005,22,1,1,0,1,1,0,1,7,2,22,1
5,50,0,17,1,1,0,5,1,0,2,6,1,0,1
5,50,1565,15,1,1,0,5,1,0,2,4,0,0,0
5,50,455,16,1,1,0,5,1,0,2,5,2,22,1
5,50,14045,21,1,1,0,1,2,0,1,7,2,22,2
5,50,4505,19,1,1,0,5,1,0,2,8,2,22,1
5,50,2710,18,1,1,0,5,1,0,2,6,2,22,1
5,50,14655,23,1,1,0,5,2,0,1,7,2,22,1
5,50,10505,20,1,1,0,5,2,0,1,7,2,22,1
5,50,0,18,1,1,0,5,1,0,2,4,2,22,1
5,50,19005,24,1,1,0,5,2,0,1,8,2,22,1
5,50,10030,21,1,1,0,5,1,0,1,7,2,22,1
5,50,10005,21,1,1,0,5,2,0,1,7,2,22,1
5,50,3530,22,1,1,0,5,2,0,2,9,2,27,1
5,50,1655,21,1,1,0,5,1,0,1,6,2,22,1
5,50,2405,21,1,1,0,5,1,0,2,7,1,22,1
5,50,9005,19,1,1,0,5,1,0,1,7,2,22,1
5,50,905,18,1,1,0,5,1,0,2,6,2,22,1
5,50,7505,22,1,1,0,5,2,0,1,8,2,22,1
5,50,2810,21,1,1,0,5,0,0,2,8,2,22,1
5,50,7030,23,1,1,0,5,2,0,1,9,2,22,1
5,50,11005,23,1,1,0,5,1,0,1,8,2,22,1
5,50,3105,22,1,1,0,5,1,0,1,7,2,22,1
5,50,5505,20,1,1,0,5,0,0,1,7,2,25,0
5,50,8605,23,1,1,0,1,2,0,1,7,2,22,1
5,50,12005,21,1,1,0,5,1,0,1,7,2,22,1
5,50,12005,23,1,1,0,5,1,0,1,8,2,22,1
5,50,9545,22,1,1,0,5,1,0,1,8,2,22,1
5,50,1005,18,1,1,0,5,0,0,2,7,2,27,1
5,50,5730,18,1,1,0,5,1,0,2,6,2,22,1
5,50,4200,28,1,1,0,5,2,0,1,3,1,0,1
5,50,24480,30,1,1,0,1,1,0,1,7,2,22,1
