stratum,psu,facility,facsize,finalwt,randgrp,age,race,ethnicty,educ,gender,livewith,famtime,crimtype,everviol,numarr,probtn,corrinst,evertime,prviol,prprop,prdrug,prpub,prjuv,agefirst,usewepn,alcuse,everdrug
3,37,37,140,15,4,17,2,2,10,1,1,1,1,1,15,4,3,1,1,1,1,1,1,9,2,3,0
3,37,37,140,15,4,16,2,2,9,1,4,1,2,0,4,2,1,1,0,1,0,0,0,14,2,3,0
3,37,37,140,15,4,12,2,2,6,1,3,1,9,0,99,2,0,2,0,0,0,0,0,11,2,3,0
3,37,37,140,21,4,14,4,2,6,1,1,1,2,0,6,3,5,1,0,1,0,0,0,9,2,1,1
3,37,37,140,21,4,16,4,2,8,1,4,1,2,0,4,3,0,2,0,1,0,0,0,14,2,1,1
3,37,37,140,15,4,14,2,2,8,1,3,2,1,1,5,2,0,2,1,1,0,1,0,12,2,1,1
3,37,37,140,15,4,15,2,2,8,1,4,2,1,1,4,1,0,2,0,1,0,0,0,14,1,1,0
3,37,37,140,21,4,15,4,2,7,1,1,2,2,0,2,0,1,1,0,1,0,0,0,14,2,1,1
3,37,37,140,15,4,15,2,2,8,1,4,1,4,1,2,1,1,1,1,0,0,0,0,14,2,1,1
3,37,37,140,15,4,15,2,2,8,1,3,1,1,1,10,2,1,1,1,1,1,0,1,14,2,1,1
3,37,37,140,21,4,15,1,2,9,1,1,1,2,1,3,1,1,1,1,1,0,0,0,11,2,1,1
3,37,37,140,21,4,14,1,2,7,1,1,1,1,1,2,1,0,2,0,1,0,0,1,99,2,1,1
3,37,37,140,21,4,14,1,2,9,1,3,1,1,1,40,1,1,1,1,1,0,0,1,13,2,1,1
3,37,37,140,15,4,16,2,2,9,1,3,1,2,0,3,1,3,1,0,1,0,0,1,14,2,1,0
3,37,37,140,21,4,15,1,2,8,1,3,1,1,1,10,2,1,1,0,1,0,0,0,13,2,1,1
3,47,47,116,21,5,14,1,2,8,1,1,1,2,0,3,2,2,1,0,1,0,0,1,13,2,3,0
3,47,47,116,15,5,14,2,2,9,1,1,2,4,0,2,2,0,2,0,0,0,1,0,13,2,2,0
3,47,47,116,15,5,14,2,2,7,1,1,1,1,1,1,0,0,2,0,0,0,0,0,13,1,1,1
3,47,47,116,15,5,14,2,2,9,1,3,2,1,1,1,3,0,2,1,1,0,0,0,14,2,3,1
3,47,47,116,15,5,14,2,2,6,1,1,2,2,0,10,1,2,1,0,1,0,0,1,12,2,1,1
3,47,47,116,21,5,14,1,2,8,1,1,2,1,1,1,0,0,2,0,0,0,0,0,14,2,3,0
3,47,47,116,15,5,14,2,2,7,1,1,2,1,1,1,1,0,2,0,1,0,0,0,13,2,3,0
3,47,47,116,21,5,15,1,2,8,1,1,9,1,1,1,0,0,2,0,0,0,0,0,14,2,1,0
3,47,47,116,21,5,15,4,2,8,1,3,2,2,0,6,2,2,1,0,1,0,0,0,13,2,3,0
3,47,47,116,15,5,15,2,2,8,1,4,1,1,1,75,1,2,1,0,1,0,0,1,12,1,1,1
3,47,47,116,15,5,14,2,2,8,1,4,2,2,0,2,3,0,2,0,0,0,0,0,13,2,3,1
3,47,47,116,15,5,14,2,2,6,1,1,2,1,1,1,0,0,2,0,0,0,0,0,14,2,3,0
3,47,47,116,21,5,13,1,2,6,1,4,2,1,1,4,0,0,2,0,0,0,0,0,8,2,1,1
3,47,47,116,15,5,14,2,2,8,1,1,1,2,0,8,1,0,2,0,0,0,0,0,12,2,3,0
3,47,47,116,15,5,14,2,2,9,1,1,1,1,1,2,0,0,2,0,0,0,0,0,14,2,1,0
3,47,47,116,21,5,14,4,2,7,2,4,2,4,0,3,2,1,1,0,0,0,0,1,12,2,1,1
3,47,47,116,15,5,14,2,2,7,2,1,2,5,0,1,1,0,2,0,0,0,0,1,14,2,3,0
3,47,47,116,21,5,17,1,2,9,2,3,2,1,1,1,0,0,2,0,0,0,0,0,14,2,3,0
3,47,47,116,15,5,16,2,2,9,2,1,2,2,0,2,1,1,1,0,0,0,0,1,13,1,3,0
3,47,47,116,15,5,14,2,2,8,2,1,1,2,0,1,1,0,2,0,0,0,0,1,13,2,3,1
3,47,47,116,21,5,17,1,2,9,2,4,1,1,1,3,1,0,2,0,0,0,0,0,15,1,1,1
3,47,47,116,15,5,16,2,2,9,2,1,1,4,0,1,1,0,2,0,0,0,0,1,15,2,1,1
3,47,47,116,15,5,16,2,2,10,2,1,2,2,0,2,2,0,2,0,1,0,0,0,16,2,1,0
3,47,47,116,15,5,16,2,2,10,2,3,2,2,0,2,1,1,1,0,0,0,0,1,15,2,3,0
3,47,47,116,21,5,14,1,2,9,1,3,1,1,1,1,0,0,2,0,0,0,0,0,14,1,1,0
3,47,47,116,21,5,17,1,2,7,2,3,2,4,0,6,3,1,1,0,1,1,0,1,12,2,1,1
3,47,47,116,15,5,14,2,2,7,1,1,1,2,0,12,1,1,1,0,1,0,0,0,12,1,1,0
3,47,47,116,15,5,15,2,2,6,1,3,2,2,0,6,3,1,1,0,1,0,0,0,10,2,1,1
3,47,47,116,15,5,13,2,2,7,2,1,2,1,1,1,0,0,2,0,0,0,0,0,12,1,3,0
3,47,47,116,21,5,15,1,2,9,2,2,2,4,0,1,0,0,2,0,0,0,0,0,15,2,1,0
3,47,47,116,15,5,14,2,2,6,2,4,1,2,0,2,1,0,2,0,0,0,0,1,13,2,1,1
3,47,47,116,15,5,14,2,2,7,1,1,1,2,1,4,1,3,1,1,0,0,1,0,13,2,1,1
3,47,47,116,15,5,15,2,2,8,1,3,1,2,0,2,0,0,2,0,0,0,0,0,14,2,3,0
3,47,47,116,21,5,13,1,2,6,1,3,2,2,0,2,1,0,2,0,1,0,0,0,12,2,1,0
3,47,47,116,15,5,15,2,2,7,1,1,1,2,0,2,2,0,2,0,0,0,0,0,13,2,3,1
3,47,47,116,15,5,13,2,2,7,1,1,2,2,0,5,0,0,2,0,0,0,0,0,11,2,3,0
3,47,47,116,15,5,13,2,2,7,1,1,2,1,1,20,1,2,1,0,1,0,0,0,9,1,3,0
3,47,47,116,21,5,14,1,2,9,1,4,1,4,1,3,3,1,1,1,1,0,1,1,13,1,1,0
3,47,47,116,21,5,14,1,2,6,1,4,1,2,0,8,1,1,1,0,1,0,0,1,9,2,1,1
3,47,47,116,21,5,15,1,2,8,1,3,1,2,0,5,4,2,1,0,1,0,0,1,13,2,1,1
3,47,47,116,21,5,14,1,2,8,1,3,1,2,0,2,1,0,2,0,0,0,0,1,12,2,1,1
3,47,47,116,15,5,14,2,2,7,1,4,1,2,0,3,2,0,2,0,0,0,0,0,12,2,3,0
3,47,47,116,21,5,14,1,2,6,1,1,2,2,0,1,1,0,2,0,0,0,1,0,13,2,3,1
3,47,47,116,21,5,14,1,2,6,1,3,2,2,0,10,1,0,2,0,1,0,0,0,11,2,2,1
3,47,47,116,15,5,14,2,2,7,1,1,1,2,0,3,1,0,2,0,0,0,0,0,13,2,3,0
3,47,47,116,21,5,14,1,2,7,1,3,1,2,0,4,2,0,2,0,0,0,0,0,10,2,1,1
3,47,47,116,15,5,16,2,2,10,2,1,1,5,0,5,1,0,2,0,0,0,0,0,15,2,1,1
3,47,47,116,21,5,15,1,2,9,2,1,2,1,1,11,1,2,1,0,1,0,0,0,14,2,1,1
3,47,47,116,21,5,13,1,2,8,1,4,1,2,0,10,1,0,2,0,1,0,0,0,9,2,1,1
3,47,47,116,21,5,15,1,2,7,1,3,1,2,0,2,1,3,1,0,1,0,0,1,12,2,1,1
3,47,47,116,21,5,14,1,2,8,1,1,2,2,0,6,2,2,1,0,1,0,0,0,12,2,1,0
3,47,47,116,15,5,14,2,2,6,1,5,2,2,0,1,1,0,2,0,0,0,0,0,13,2,3,0
4,50,50,151,7,3,17,2,2,10,1,3,2,1,1,1,2,0,2,0,0,0,0,0,17,2,1,1
4,50,50,151,9,3,17,1,2,9,1,3,1,2,0,30,1,4,1,0,1,0,0,1,11,2,1,1
4,50,50,151,7,3,17,2,2,9,1,3,1,1,1,3,1,1,1,0,1,0,0,0,13,1,1,1
4,50,50,151,7,3,18,2,2,11,1,4,1,2,1,20,6,6,1,1,1,1,0,1,11,2,1,1
4,50,50,151,9,3,17,1,2,9,1,3,2,2,0,1,1,0,2,0,0,0,0,0,17,2,1,1
4,50,50,151,7,3,17,2,2,9,1,3,1,2,0,2,2,3,1,0,1,0,0,0,15,2,1,1
4,50,50,151,7,3,16,2,2,8,1,3,2,2,0,99,1,0,2,0,1,0,0,0,16,2,1,0
4,50,50,151,7,3,17,2,2,9,1,1,2,1,1,2,1,0,2,0,0,0,0,0,16,1,1,0
4,50,50,151,9,3,16,1,2,10,1,1,1,2,0,1,0,0,2,0,0,0,0,0,16,2,1,1
4,50,50,151,7,3,17,2,2,10,1,3,2,2,0,5,2,0,2,0,1,0,0,0,15,2,3,1
4,50,50,151,7,3,17,2,2,10,1,3,2,2,0,1,1,0,2,0,0,0,0,0,16,2,3,0
4,50,50,151,9,3,16,1,2,8,1,3,1,4,0,12,2,5,1,0,1,1,1,0,8,2,1,1
4,50,50,151,9,3,16,1,2,9,1,1,1,2,0,6,1,3,1,0,1,0,0,1,12,2,1,1
4,50,50,151,9,3,17,1,2,9,1,1,1,2,1,5,2,4,1,1,1,0,0,0,13,2,1,1
4,50,50,151,7,3,18,2,2,10,1,3,2,2,0,1,1,2,1,0,1,0,0,1,11,2,1,0
4,50,50,151,9,3,18,1,2,11,1,1,2,2,1,20,3,2,1,1,1,1,0,0,13,2,1,1
4,50,50,151,9,3,18,1,2,11,1,3,2,2,1,10,4,8,9,1,1,0,0,0,13,2,9,1
4,50,50,151,7,3,16,2,2,9,1,1,2,1,1,15,1,5,1,0,1,0,0,1,15,2,3,0
4,50,50,151,7,3,16,2,2,10,1,1,2,2,0,2,0,0,2,0,0,0,0,0,16,2,3,0
4,50,50,151,9,3,18,1,2,11,1,3,1,2,1,6,2,0,2,1,0,0,0,1,13,2,1,1
4,50,50,151,9,3,19,1,2,11,1,3,2,2,0,10,1,1,1,0,0,0,0,1,16,2,1,1
4,50,50,151,7,3,17,2,2,10,1,1,2,2,0,5,2,0,2,0,1,0,0,0,16,2,1,0
4,50,50,151,9,3,17,1,2,10,1,3,2,2,0,1,1,0,2,0,1,0,0,1,17,2,1,0
4,50,50,151,7,3,18,2,2,8,1,3,2,1,1,2,2,2,1,1,1,0,1,1,12,2,1,1
4,50,50,151,9,3,18,1,2,11,1,1,1,2,0,5,1,0,2,0,1,0,0,0,15,2,1,1
4,50,50,151,9,3,16,1,2,10,1,1,1,3,0,1,1,13,1,0,1,0,0,0,15,2,1,1
4,50,50,151,9,3,16,1,2,9,1,3,1,1,1,5,1,4,1,0,1,0,0,1,14,1,1,1
4,50,50,151,9,3,17,1,2,9,1,3,2,2,0,1,2,0,2,0,1,0,0,0,17,2,1,1
4,50,50,151,9,3,17,1,2,9,1,1,2,4,0,2,2,4,1,0,1,1,0,0,15,2,1,1
4,50,50,151,7,3,17,2,2,9,1,1,2,2,1,8,1,1,1,1,0,0,0,1,11,2,1,1
4,50,50,151,7,3,17,2,2,10,1,1,2,1,1,3,2,6,1,0,1,0,0,1,11,2,1,1
4,50,50,151,7,3,17,2,2,9,1,3,2,2,0,2,1,0,2,0,0,0,0,0,16,2,3,0
4,50,50,151,7,3,17,2,2,7,1,1,1,2,1,1,2,2,1,1,1,0,0,0,17,2,1,1
4,50,50,151,9,3,17,1,2,12,1,1,2,1,1,1,0,0,2,0,0,0,0,0,17,2,3,0
4,50,50,151,7,3,17,2,2,10,1,1,2,2,0,4,2,2,1,0,1,0,0,0,14,2,1,0
4,50,50,151,7,3,18,2,2,12,1,3,2,1,1,2,1,0,2,0,0,1,0,0,16,1,1,1
4,50,50,151,9,3,16,1,2,8,1,2,2,2,0,2,1,0,2,0,0,0,0,0,16,2,1,0
4,50,50,151,7,3,16,2,2,10,1,1,2,1,1,4,1,1,1,0,0,1,0,0,14,2,1,1
4,50,50,151,7,3,16,2,1,10,1,1,1,2,0,2,1,1,1,0,1,0,0,1,13,1,3,0
4,50,50,151,7,3,18,2,2,11,1,1,1,2,0,23,1,1,1,0,0,0,0,0,12,2,1,1
4,50,50,151,7,3,17,2,2,10,1,4,2,2,1,6,6,1,1,1,1,0,0,0,14,2,1,0
4,50,50,151,7,3,17,2,2,10,1,3,2,1,1,2,2,2,1,1,1,0,0,0,13,1,1,0
4,50,50,151,9,3,18,1,2,11,1,3,2,3,0,2,1,1,1,0,0,1,0,0,16,2,1,1
4,50,50,151,9,3,18,1,2,9,1,3,1,2,0,10,1,4,1,0,1,0,1,0,13,2,1,1
4,50,50,151,7,3,18,2,2,11,1,1,2,3,0,2,1,0,2,0,0,1,0,0,17,2,1,1
4,50,50,151,7,3,17,2,2,10,1,1,1,3,0,2,1,0,2,0,0,1,0,0,16,2,3,1
4,50,50,151,9,3,17,1,2,10,1,2,2,2,1,7,4,5,1,1,1,0,0,0,11,2,1,1
4,50,50,151,7,3,16,2,2,9,1,3,2,2,1,8,1,1,1,1,1,0,0,1,11,2,1,1
4,13,13,296,7,2,17,2,2,10,1,1,2,3,0,5,1,1,1,0,1,0,1,0,16,2,1,1
4,13,13,296,7,2,15,2,2,8,1,1,1,2,0,11,3,2,1,0,1,0,0,0,10,2,1,1
4,13,13,296,9,2,17,1,2,7,1,2,1,1,1,1,0,0,2,0,0,0,0,0,13,1,1,1
4,13,13,296,7,2,16,2,2,9,1,1,1,3,1,19,2,1,1,1,1,1,1,0,11,2,3,1
4,13,13,296,9,2,17,1,2,10,1,1,2,2,0,4,3,1,1,0,1,0,0,0,14,2,1,1
4,13,13,296,7,2,16,2,2,9,1,1,2,2,0,6,2,0,2,0,1,1,1,0,13,1,1,1
4,13,13,296,7,2,17,2,2,10,1,1,2,3,0,3,1,0,2,0,0,0,0,0,15,2,1,0
4,13,13,296,9,2,18,1,2,13,1,1,1,2,1,7,4,1,1,1,1,1,1,0,14,1,1,1
4,13,13,296,7,2,17,2,2,10,1,3,2,1,1,3,1,0,2,0,0,0,0,0,16,1,1,1
4,13,13,296,7,2,17,2,2,9,1,1,2,2,0,3,2,2,1,0,1,0,0,0,15,2,3,0
4,13,13,296,9,2,16,1,2,9,1,1,2,2,0,6,1,2,1,0,1,1,0,1,13,2,1,1
4,13,13,296,7,2,16,2,2,9,1,1,1,1,1,2,1,0,2,1,0,0,0,0,14,1,3,0
4,13,13,296,7,2,17,2,2,8,1,1,1,1,1,3,5,0,2,0,1,0,0,0,13,1,1,1
4,13,13,296,7,2,18,2,2,11,1,3,2,1,1,2,1,2,1,0,0,0,0,0,16,1,1,0
4,13,13,296,7,2,16,2,2,9,1,3,1,2,1,3,1,1,1,1,1,0,0,0,14,2,1,1
4,13,13,296,9,2,16,1,2,7,1,2,1,2,1,20,5,1,1,1,1,1,0,1,10,2,1,1
4,13,13,296,7,2,15,2,2,8,1,4,2,2,1,5,3,2,1,1,1,0,0,0,13,1,1,1
4,13,13,296,9,2,15,1,2,4,1,1,1,1,1,18,0,12,1,1,1,0,1,1,9,2,1,1
4,13,13,296,7,2,16,2,2,7,1,2,1,2,0,3,2,2,1,0,1,0,0,0,15,1,3,1
4,13,13,296,9,2,17,5,1,10,1,2,2,2,1,4,2,2,1,1,1,1,1,1,10,2,1,1
4,13,13,296,7,2,17,2,2,7,1,1,2,1,1,3,0,0,2,0,1,0,0,0,16,1,3,0
4,13,13,296,9,2,16,1,2,10,1,1,1,5,0,4,6,4,1,0,0,0,0,1,12,2,1,1
4,13,13,296,7,2,16,2,2,7,1,1,1,2,1,9,4,3,1,1,1,0,0,0,12,1,1,1
4,13,13,296,9,2,17,1,2,9,1,1,1,1,1,4,4,0,2,0,1,0,0,0,15,2,1,1
4,13,13,296,9,2,15,1,2,8,1,3,2,2,0,3,1,3,1,0,1,0,0,0,13,2,1,1
4,13,13,296,9,2,16,1,2,8,1,3,1,4,0,4,3,0,2,0,1,1,0,0,10,2,1,1
4,13,13,296,7,2,16,2,2,10,1,3,2,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
4,13,13,296,7,2,18,2,2,11,1,4,1,1,1,4,2,1,1,0,1,0,0,0,15,2,1,1
4,13,13,296,7,2,16,2,2,7,1,1,1,2,0,4,1,3,1,0,1,0,1,0,15,2,1,1
4,13,13,296,9,2,17,1,2,10,1,2,2,2,0,3,1,1,1,0,1,0,1,1,15,1,1,1
4,13,13,296,9,2,17,1,2,7,1,1,1,1,1,1,0,0,2,0,0,0,0,0,16,2,3,0
4,13,13,296,7,2,17,2,2,10,1,1,2,1,1,12,2,0,2,1,0,1,1,0,13,1,1,1
4,13,13,296,9,2,16,1,2,8,1,1,2,2,0,4,3,3,1,0,1,0,0,1,14,2,1,1
4,13,13,296,9,2,17,1,2,7,1,1,1,1,1,5,2,2,1,0,1,0,0,1,12,2,1,1
4,13,13,296,9,2,18,3,2,8,1,3,2,1,1,1,0,0,2,0,0,0,0,0,16,1,1,1
4,13,13,296,9,2,16,1,2,8,1,1,1,2,0,3,1,1,1,0,1,0,0,0,15,2,1,1
4,13,13,296,7,2,17,2,2,10,1,1,1,1,1,3,2,1,1,1,1,0,0,0,15,1,1,1
4,13,13,296,9,2,16,1,2,9,1,1,1,2,0,2,1,0,2,0,1,0,0,0,13,1,1,1
4,13,13,296,7,2,16,2,2,9,1,4,1,1,1,5,2,0,2,0,1,0,0,0,14,1,1,1
4,13,13,296,7,2,17,2,2,9,1,4,1,2,1,8,3,0,2,1,1,0,1,1,9,2,1,1
4,13,13,296,7,2,16,2,2,7,1,1,1,1,1,1,0,1,1,0,1,0,0,0,13,2,1,1
4,13,13,296,7,2,17,2,2,10,1,3,2,2,1,3,2,0,2,1,0,0,0,0,16,2,3,0
4,13,13,296,7,2,16,2,2,9,1,4,1,2,0,17,6,10,1,0,1,0,0,0,15,2,1,1
4,13,13,296,7,2,16,2,2,10,1,1,2,1,1,4,1,0,2,1,1,1,1,0,14,1,1,1
4,13,13,296,7,2,16,2,2,9,1,1,1,2,0,8,4,2,1,0,1,0,1,1,11,2,1,0
4,13,13,296,7,2,16,2,2,10,1,1,1,2,0,3,1,0,2,0,1,0,0,1,10,2,1,0
4,13,13,296,7,2,17,2,2,12,1,1,2,1,1,1,0,0,2,0,0,0,0,0,16,1,1,0
4,13,13,296,7,2,17,2,2,13,1,1,2,1,1,2,1,1,1,0,1,0,0,0,14,2,1,0
4,13,13,296,7,2,16,2,2,9,1,3,2,1,1,5,3,1,1,1,1,0,0,1,11,1,1,1
4,13,13,296,7,2,16,2,2,9,1,1,2,1,1,2,1,0,2,0,1,0,0,0,15,1,1,1
4,13,13,296,7,2,17,2,2,10,1,1,2,1,1,2,1,0,2,1,1,1,0,0,15,2,1,1
4,13,13,296,7,2,15,2,2,9,1,4,2,1,1,3,0,1,1,0,0,0,0,1,12,1,1,1
4,13,13,296,7,2,17,2,2,10,1,3,2,1,1,6,1,2,1,0,1,0,0,1,14,1,3,1
4,13,13,296,9,2,17,1,2,7,1,1,1,2,0,3,3,2,1,0,1,1,0,1,15,2,1,1
4,13,13,296,9,2,17,1,2,9,1,1,2,2,0,4,1,1,1,0,1,0,0,0,15,2,1,1
4,13,13,296,7,2,16,2,2,9,1,3,1,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
4,13,13,296,7,2,16,2,2,10,1,1,2,1,1,3,0,0,2,0,0,0,0,0,14,1,1,1
4,13,13,296,7,2,17,2,2,9,1,1,2,2,1,3,1,1,1,1,1,0,0,0,15,2,3,0
4,13,13,296,7,2,16,2,2,9,1,1,1,1,1,5,1,0,2,0,1,0,0,0,13,2,1,1
4,13,13,296,7,2,17,2,2,9,1,3,2,1,1,3,4,2,1,0,1,0,0,0,15,2,1,1
4,13,13,296,7,2,17,2,2,10,1,3,1,1,1,4,1,0,2,1,0,0,0,0,13,2,1,1
4,13,13,296,7,2,17,2,2,7,1,1,2,1,1,2,1,0,2,0,0,0,0,1,16,1,1,1
4,13,13,296,9,2,17,1,2,10,1,1,2,1,1,4,2,0,2,0,1,1,0,0,15,2,1,1
4,13,13,296,7,2,17,2,2,9,1,1,2,1,1,14,3,0,2,0,1,0,0,0,14,2,1,0
4,13,13,296,7,2,16,2,2,9,1,1,2,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
4,13,13,296,7,2,17,2,2,8,1,1,1,2,0,5,2,0,2,0,1,0,0,0,10,2,1,0
4,13,13,296,7,2,17,2,2,10,1,1,2,2,0,2,1,0,2,0,0,0,1,0,15,2,1,1
4,13,13,296,9,2,16,1,2,8,1,3,2,1,1,4,1,0,2,0,1,0,1,0,11,1,1,1
4,13,13,296,7,2,17,2,2,10,1,4,2,1,1,1,0,0,2,0,0,0,0,0,16,1,1,1
4,13,13,296,7,2,16,2,2,8,1,3,1,2,0,3,1,1,1,0,1,0,0,0,15,2,1,0
4,13,13,296,7,2,17,2,2,9,1,1,2,2,0,1,2,0,2,0,1,0,0,0,16,2,1,1
4,13,13,296,9,2,17,1,2,8,1,1,2,2,0,8,1,3,1,0,1,1,0,1,14,1,1,1
4,13,13,296,7,2,17,2,2,10,1,1,2,1,1,3,1,2,1,1,1,0,1,1,14,2,1,1
4,13,13,296,9,2,17,1,2,7,1,1,1,1,1,12,3,0,2,1,1,0,0,1,14,1,1,1
4,13,13,296,9,2,16,1,2,9,1,1,2,1,1,24,3,12,1,1,1,0,0,1,8,2,1,1
4,13,13,296,7,2,17,2,2,10,1,4,1,2,0,25,3,2,1,0,1,0,0,1,12,1,1,1
4,13,13,296,7,2,16,2,2,10,1,4,2,2,0,3,1,1,1,0,1,0,0,1,14,2,3,1
4,13,13,296,7,2,16,2,2,8,1,3,2,2,0,6,2,1,1,0,1,0,1,0,11,2,2,0
4,13,13,296,9,2,16,1,2,9,1,2,2,2,0,2,1,0,2,0,1,1,1,0,15,2,1,1
4,13,13,296,7,2,17,2,2,10,1,3,1,1,1,3,2,0,2,0,1,0,0,0,14,1,1,1
4,13,13,296,7,2,16,2,2,10,1,4,2,1,1,2,0,0,2,0,0,0,0,0,15,1,3,0
4,13,13,296,7,2,16,2,2,10,1,3,2,2,0,2,0,0,2,0,0,0,0,0,16,2,3,1
4,13,13,296,9,2,17,1,2,7,1,1,1,1,1,5,1,0,2,1,1,0,0,0,12,1,1,1
4,13,13,296,9,2,17,1,2,11,1,3,2,1,1,10,3,2,1,1,1,1,0,1,9,2,1,1
4,13,13,296,7,2,16,2,2,9,1,1,2,1,1,8,1,0,2,0,1,0,0,0,13,1,1,1
4,13,13,296,9,2,17,1,2,10,1,1,1,2,0,7,3,1,1,0,1,0,0,0,13,2,1,1
4,13,13,296,7,2,16,2,2,10,1,5,2,2,0,2,1,0,2,0,0,0,0,1,16,2,3,1
4,13,13,296,9,2,16,1,2,8,1,3,2,1,1,1,0,0,2,0,0,0,0,0,15,2,1,1
4,13,13,296,7,2,17,2,2,10,1,3,2,2,1,2,1,1,1,1,1,1,1,0,15,2,3,0
4,13,13,296,9,2,17,1,2,9,1,1,2,2,0,5,2,1,1,0,1,0,0,0,11,1,1,1
4,13,13,296,9,2,17,1,2,8,1,1,2,2,0,2,1,0,2,0,1,0,0,0,16,1,1,1
4,13,13,296,7,2,14,2,2,7,1,3,2,1,1,2,1,0,2,0,1,0,0,0,13,1,1,0
4,13,13,296,7,2,16,2,2,9,1,2,2,1,1,2,1,0,2,1,1,0,0,0,15,1,2,0
4,13,13,296,7,2,17,2,2,11,1,2,1,1,1,6,2,1,1,0,1,1,0,1,13,1,1,1
4,13,13,296,7,2,16,2,2,9,1,1,2,2,1,6,1,3,1,1,1,0,1,0,9,2,1,1
4,13,13,296,7,2,17,2,2,11,1,1,2,1,1,1,0,0,2,0,0,0,0,0,16,1,1,1
4,13,13,296,7,2,16,2,2,9,1,1,1,2,0,4,3,3,1,0,1,0,0,0,12,2,1,1
4,13,13,296,9,2,17,1,2,10,1,3,1,2,0,2,0,1,1,0,1,0,0,1,15,2,1,1
4,13,13,296,7,2,16,2,2,9,1,4,1,3,0,10,1,1,1,0,1,1,0,0,12,1,3,1
4,13,13,296,7,2,18,2,2,10,1,4,1,1,1,2,1,0,2,1,0,0,0,0,15,1,1,1
4,13,13,296,7,2,17,2,2,10,1,1,2,2,0,4,5,4,1,0,1,0,0,0,14,2,1,1
4,13,13,296,7,2,16,2,2,10,1,5,1,1,1,5,1,0,2,1,0,0,0,0,12,2,1,1
4,13,13,296,7,2,17,2,2,11,1,4,1,1,1,3,1,1,1,0,1,0,0,1,13,1,1,0
4,13,13,296,7,2,16,2,2,10,1,3,1,1,1,20,2,2,1,1,1,1,0,0,11,1,1,1
4,13,13,296,7,2,17,2,2,8,1,1,1,1,1,2,0,0,2,0,1,0,0,0,16,1,1,1
4,13,13,296,7,2,16,2,2,10,1,1,2,1,1,2,0,0,2,0,0,0,0,0,16,1,3,0
4,13,13,296,9,2,16,1,2,8,1,1,2,2,0,3,4,11,1,0,1,0,0,1,13,2,1,1
4,13,13,296,7,2,16,2,2,9,1,1,1,1,1,4,2,0,2,0,1,0,0,0,14,2,1,1
4,13,13,296,7,2,15,2,2,6,1,3,1,1,1,1,0,0,2,0,0,0,0,0,14,2,2,1
4,13,13,296,7,2,16,2,2,9,1,7,1,1,1,10,1,1,1,0,1,1,1,0,13,2,1,1
4,13,13,296,9,2,16,1,2,8,1,1,2,2,1,3,1,1,1,1,1,1,0,0,14,2,1,1
4,13,13,296,7,2,15,2,2,9,1,1,1,1,1,3,4,1,1,1,1,0,0,0,10,1,1,1
4,13,13,296,7,2,17,2,2,10,1,1,2,1,1,8,4,1,1,0,1,0,0,0,14,1,3,1
4,13,13,296,9,2,16,1,2,10,1,3,1,1,1,1,0,0,2,0,0,0,0,0,15,1,1,1
4,13,13,296,9,2,17,1,2,10,1,2,1,2,1,5,1,0,2,1,1,0,1,0,15,1,1,1
4,13,13,296,7,2,17,2,2,9,1,3,2,1,1,3,0,0,2,0,0,0,0,0,15,1,1,1
4,13,13,296,7,2,17,2,2,10,1,1,2,1,1,1,1,0,2,1,0,0,0,0,16,1,1,1
4,13,13,296,7,2,17,2,2,9,1,1,2,2,1,4,2,8,1,1,1,1,1,1,15,2,1,1
4,13,13,296,7,2,17,2,2,9,1,1,1,1,1,15,6,1,1,0,1,0,1,1,12,2,1,1
4,13,13,296,7,2,17,2,2,10,1,4,2,1,1,2,1,3,1,0,1,1,1,0,16,1,1,0
4,13,13,296,7,2,16,2,2,9,1,4,1,1,1,5,2,4,1,0,1,1,0,0,15,2,1,1
4,13,13,296,7,2,16,2,2,9,1,2,2,1,1,12,1,3,1,0,0,0,0,1,12,2,3,0
4,13,13,296,7,2,17,2,2,9,1,4,2,2,1,10,5,4,1,1,1,1,1,0,10,2,1,1
4,13,13,296,7,2,17,2,2,9,1,2,2,2,1,3,1,1,1,1,1,0,0,1,15,2,1,1
4,13,13,296,7,2,15,2,2,7,1,3,2,2,1,5,41,2,1,1,1,0,0,0,11,1,1,1
4,13,13,296,7,2,17,2,2,11,1,5,1,1,1,2,0,2,1,1,1,0,1,1,15,1,1,1
4,13,13,296,7,2,18,2,2,9,1,1,2,1,1,3,21,99,9,1,1,0,0,0,15,1,1,1
4,13,13,296,7,2,16,2,1,8,1,1,2,1,1,2,1,0,2,0,1,0,0,0,13,1,1,1
4,13,13,296,9,2,17,1,2,9,1,1,1,2,0,2,2,1,1,0,1,0,0,1,14,1,1,1
4,13,13,296,7,2,16,2,2,9,1,4,1,1,1,3,1,0,2,1,1,0,1,0,14,1,3,1
4,13,13,296,7,2,16,2,2,9,1,1,1,1,1,5,2,1,1,0,1,0,1,0,13,2,3,1
4,13,13,296,7,2,17,2,2,10,1,1,2,1,1,4,2,2,1,1,1,0,0,0,14,1,3,1
